source,target_rel,case_id,case_name,citation,year,changed
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2024/tion. See Jones v. United States, 36 F. 4th 974, 982 (CA9 2022) (“The plain text of §2244(b)(1) by its terms applies only to state prisoners’ applications”); In re Graham, 61 F, 601 U.S. ____ (2024).md","2024/tion. See Jones v. United States, 36 F. 4th 974, 982 (CA9 2022) (“The plain text of §2244(b)(1) by its terms applies only to state prisoners’ applications”); In re Graham, 61 F, 60.md",us.scotus.2024.tion_see_jones.227871,"tion. See Jones v. United States, 36 F. 4th 974, 982 (CA9 2022) (“The plain text of §2244(b)(1) by its terms applies only to state prisoners’ applications”); In re Graham, 61 F",601 U.S. ____,2024,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/A. J. T., By and Through Her Parents, A. T., et al. v. Osseo Area Schools, Independent School District No. 279, et al, 200 U.S. 321 (2025) [us.scotus.2025.a_j_t_by_and_through_her_parents.200us321].md","2025/A. J. T., By and Through Her Parents, A. T., et al. v. Osseo Area Schools, Independent School District No. 279, et al, 200 U.S. 321 (2025).md",us.scotus.2025.a_j_t_by_and_through_her_parents.200us321,"A. J. T., By and Through Her Parents, A. T., et al. v. Osseo Area Schools, Independent School District No. 279, et al",200 U.S. 321,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Al. v. Eagle County, Colorado, et al, 200 U.S. 321 (2025) [us.scotus.2025.al.200us321].md","2025/Al. v. Eagle County, Colorado, et al, 200 U.S. 321 (2025).md",us.scotus.2025.al.200us321,"Al. v. Eagle County, Colorado, et al",200 U.S. 321,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Ames v. Ohio Dept. of Youth Services, 200 U.S. 321 (2025).md","2025/Ames v. Ohio Dept. of Youth Services, 200 U.S. 321 (2025).md",us.scotus.2025.ames.200us321,Ames v. Ohio Dept. of Youth Services,200 U.S. 321,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/And Susan Morrison v. Town of Middleborough, Massachusetts, et al, 393 U.S. 503 (2025) [us.scotus.2025.and_susan_morrison.393us503].md","2025/And Susan Morrison v. Town of Middleborough, Massachusetts, et al, 393 U.S. 503 (2025).md",us.scotus.2025.and_susan_morrison.393us503,"And Susan Morrison v. Town of Middleborough, Massachusetts, et al",393 U.S. 503,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Antonio Nathaniel Davenport, Jr. v. United States, 398 U.S. 58 (2025).md","2025/Antonio Nathaniel Davenport, Jr. v. United States, 398 U.S. 58 (2025).md",us.scotus.2025.antonio_nathaniel_davenport_jr.398us58,"Antonio Nathaniel Davenport, Jr. v. United States",398 U.S. 58,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Apache Stronghold v. United States, et al, 374 U.S. 398 (2025) [us.scotus.2025.apache_stronghold.374us398].md","2025/Apache Stronghold v. United States, et al, 374 U.S. 398 (2025).md",us.scotus.2025.apache_stronghold.374us398,"Apache Stronghold v. United States, et al",374 U.S. 398,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Blom Bank Sal v. Honickman et al, 200 U.S. 321 (2025) [us.scotus.2025.blom_bank_sal.200us321].md","2025/Blom Bank Sal v. Honickman et al, 200 U.S. 321 (2025).md",us.scotus.2025.blom_bank_sal.200us321,Blom Bank Sal v. Honickman et al,200 U.S. 321,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Bondi, Attorney General, et al. v. Vanderstok et al, 200 U.S. 321 (2025) [us.scotus.2025.bondi_attorney_general_et_al.200us321].md","2025/Bondi, Attorney General, et al. v. Vanderstok et al, 200 U.S. 321 (2025).md",us.scotus.2025.bondi_attorney_general_et_al.200us321,"Bondi, Attorney General, et al. v. Vanderstok et al",200 U.S. 321,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Bufkin v. Collins, Secretary of Veterans Affairs, 200 U.S. 321 (2025).md","2025/Bufkin v. Collins, Secretary of Veterans Affairs, 200 U.S. 321 (2025).md",us.scotus.2025.bufkin.200us321,"Bufkin v. Collins, Secretary of Veterans Affairs",200 U.S. 321,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/California v. Environmental Protection Agency, 200 U.S. 321 (2025).md","2025/California v. Environmental Protection Agency, 200 U.S. 321 (2025).md",us.scotus.2025.california.200us321,California v. Environmental Protection Agency,200 U.S. 321,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Case us.scotus.2025.24_394.24394, 605 U.S. ____ (2025).md","2025/Case us.scotus.2025.24_394.24394, 605 U.S. ____ (2025).md",us.scotus.2025.24_394.24394,Case us.scotus.2025.24_394.24394,605 U.S. ____,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Catholic Charities Bureau, Inc., et al. v. Wisconsin Labor and Industry Review Commission et al, 200 U.S. 321 (2025) [us.scotus.2025.catholic_charities_bureau_inc_et.200us321].md","2025/Catholic Charities Bureau, Inc., et al. v. Wisconsin Labor and Industry Review Commission et al, 200 U.S. 321 (2025).md",us.scotus.2025.catholic_charities_bureau_inc_et.200us321,"Catholic Charities Bureau, Inc., et al. v. Wisconsin Labor and Industry Review Commission et al",200 U.S. 321,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Ccdevas (mauritius) Ltd. et al. v. Antrix Corp. Ltd. et al, 200 U.S. 321 (2025) [us.scotus.2025.cc_devas_mauritius_ltd_et_al.200us321].md","2025/Ccdevas (mauritius) Ltd. et al. v. Antrix Corp. Ltd. et al, 200 U.S. 321 (2025).md",us.scotus.2025.cc_devas_mauritius_ltd_et_al.200us321,Cc/devas (mauritius) Ltd. et al. v. Antrix Corp. Ltd. et al,200 U.S. 321,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Chanel E. M. Nicholson v. W.l. York, Inc., Dba Cover Girls, et al, 536 U.S. 101 (2025) [us.scotus.2025.chanel_e_m_nicholson.536us101].md","2025/Chanel E. M. Nicholson v. W.l. York, Inc., Dba Cover Girls, et al, 536 U.S. 101 (2025).md",us.scotus.2025.chanel_e_m_nicholson.536us101,"Chanel E. M. Nicholson v. W.l. York, Inc., Dba Cover Girls, et al",536 U.S. 101,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Cid C. Franklin v. New York, 541 U.S. 36 (2025).md","2025/Cid C. Franklin v. New York, 541 U.S. 36 (2025).md",us.scotus.2025.cid_c_franklin.541us36,Cid C. Franklin v. New York,541 U.S. 36,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Clark v. Sweeney, 466 U.S. 668 (2025).md","2025/Clark v. Sweeney, 466 U.S. 668 (2025).md",us.scotus.2025.25_52.466us668,Clark v. Sweeney,466 U.S. 668,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Coalition Life v. City of Carbondale, Illinois, 530 U.S. 703 (2025).md","2025/Coalition Life v. City of Carbondale, Illinois, 530 U.S. 703 (2025).md",us.scotus.2025.coalition_life.530us703,"Coalition Life v. City of Carbondale, Illinois",530 U.S. 703,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Commissioner of Internal Revenue v. Zuch, 200 U.S. 321 (2025).md","2025/Commissioner of Internal Revenue v. Zuch, 200 U.S. 321 (2025).md",us.scotus.2025.commissioner_of_internal_revenue.200us321,Commissioner of Internal Revenue v. Zuch,200 U.S. 321,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Corp. v. Dewberry Engineers Inc, 200 U.S. 321 (2025).md","2025/Corp. v. Dewberry Engineers Inc, 200 U.S. 321 (2025).md",us.scotus.2025.corp.200us321,Corp. v. Dewberry Engineers Inc,200 U.S. 321,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Correction v. Kayla Jean Ayers, 569 U.S. 383 (2025).md","2025/Correction v. Kayla Jean Ayers, 569 U.S. 383 (2025).md",us.scotus.2025.correction.569us383,Correction v. Kayla Jean Ayers,569 U.S. 383,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Corrine Morgan Thomas, et al. v. Humboldt County, California, et al, 241 U.S. 211 (2025) [us.scotus.2025.corrine_morgan_thomas_et_al.241us211].md","2025/Corrine Morgan Thomas, et al. v. Humboldt County, California, et al, 241 U.S. 211 (2025).md",us.scotus.2025.corrine_morgan_thomas_et_al.241us211,"Corrine Morgan Thomas, et al. v. Humboldt County, California, et al",241 U.S. 211,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Cunningham et al. v. Cornell University et al, 200 U.S. 321 (2025) [us.scotus.2025.cunningham_et_al.200us321].md","2025/Cunningham et al. v. Cornell University et al, 200 U.S. 321 (2025).md",us.scotus.2025.cunningham_et_al.200us321,Cunningham et al. v. Cornell University et al,200 U.S. 321,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Cynthia Davis, Warden v. David M. Smith, 562 U.S. 86 (2025).md","2025/Cynthia Davis, Warden v. David M. Smith, 562 U.S. 86 (2025).md",us.scotus.2025.cynthia_davis_warden.562us86,"Cynthia Davis, Warden v. David M. Smith",562 U.S. 86,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/David Snope, et al. v. Anthony G. Brown, in His Official Capacity As Attorney General of Maryland, et al, 554 U.S. 570 (2025) [us.scotus.2025.david_snope_et_al.554us570].md","2025/David Snope, et al. v. Anthony G. Brown, in His Official Capacity As Attorney General of Maryland, et al, 554 U.S. 570 (2025).md",us.scotus.2025.david_snope_et_al.554us570,"David Snope, et al. v. Anthony G. Brown, in His Official Capacity As Attorney General of Maryland, et al",554 U.S. 570,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/David Snope, et al. v. Anthony G. Brown, in His Official Capacity As Attorney General of Maryland, et al, 605 U.S. ____ (2025) [us.scotus.2025.david_snope_et_al.24203].md","2025/David Snope, et al. v. Anthony G. Brown, in His Official Capacity As Attorney General of Maryland, et al, 605 U.S. ____ (2025).md",us.scotus.2025.david_snope_et_al.24203,"David Snope, et al. v. Anthony G. Brown, in His Official Capacity As Attorney General of Maryland, et al",605 U.S. ____,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Delligatti v. United States, 200 U.S. 321 (2025).md","2025/Delligatti v. United States, 200 U.S. 321 (2025).md",us.scotus.2025.delligatti.200us321,Delligatti v. United States,200 U.S. 321,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Department of Motor v. Ehicles v. Stinnie et al, 200 U.S. 321 (2025) [us.scotus.2025.department_of_motor_vehicles.200us321].md","2025/Department of Motor v. Ehicles v. Stinnie et al, 200 U.S. 321 (2025).md",us.scotus.2025.department_of_motor_vehicles.200us321,Department of Motor v. Ehicles v. Stinnie et al,200 U.S. 321,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Diamond Alternative Energy, Llc, et al. v. Environmental Protection Agency et al, 200 U.S. 321 (2025) [us.scotus.2025.diamond_alternative_energy_llc_e.200us321].md","2025/Diamond Alternative Energy, Llc, et al. v. Environmental Protection Agency et al, 200 U.S. 321 (2025).md",us.scotus.2025.diamond_alternative_energy_llc_e.200us321,"Diamond Alternative Energy, Llc, et al. v. Environmental Protection Agency et al",200 U.S. 321,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/E. I. Du Pont De Nemours & Co. v. Travis Abbott, et Ux, 439 U.S. 322 (2025).md","2025/E. I. Du Pont De Nemours & Co. v. Travis Abbott, et Ux, 439 U.S. 322 (2025).md",us.scotus.2025.e_i_du_pont_de_nemours_co.439us322,"E. I. Du Pont De Nemours & Co. v. Travis Abbott, et Ux",439 U.S. 322,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/E. I. Du Pont De Nemours & Co. v. Travis Abbott, et Ux, 601 U.S. ____ (2025) [us.scotus.2025.e_i_du_pont_de_nemours_co.231345].md","2025/E. I. Du Pont De Nemours & Co. v. Travis Abbott, et Ux, 601 U.S. ____ (2025) [us.scotus.2025.e_i_du_pont_de_nemours_co.231345].md",us.scotus.2025.e_i_du_pont_de_nemours_co.231345,"E. I. Du Pont De Nemours & Co. v. Travis Abbott, et Ux",601 U.S. ____,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/E. I. Du Pont De Nemours & Co. v. Travis Abbott, et Ux, 601 U.S. ____ (2025).md","2025/E. I. Du Pont De Nemours & Co. v. Travis Abbott, et Ux, 601 U.S. ____ (2025).md",us.scotus.2025.e_i_du_pont_de_nemours_co.231300,"E. I. Du Pont De Nemours & Co. v. Travis Abbott, et Ux",601 U.S. ____,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/E.m.d. Sales, Inc., et al. v. Carrera et al, 200 U.S. 321 (2025) [us.scotus.2025.e_m_d_sales_inc_et_al.200us321].md","2025/E.m.d. Sales, Inc., et al. v. Carrera et al, 200 U.S. 321 (2025).md",us.scotus.2025.e_m_d_sales_inc_et_al.200us321,"E.m.d. Sales, Inc., et al. v. Carrera et al",200 U.S. 321,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Esteras v. United States, 200 U.S. 321 (2025).md","2025/Esteras v. United States, 200 U.S. 321 (2025).md",us.scotus.2025.esteras.200us321,Esteras v. United States,200 U.S. 321,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Federal Communications Commission et al. v. Consumers’ Research et al, 200 U.S. 321 (2025) [us.scotus.2025.federal_communications_commissio.200us321].md","2025/Federal Communications Commission et al. v. Consumers’ Research et al, 200 U.S. 321 (2025).md",us.scotus.2025.federal_communications_commissio.200us321,Federal Communications Commission et al. v. Consumers’ Research et al,200 U.S. 321,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Feliciano v. Department of Transportation, 200 U.S. 321 (2025).md","2025/Feliciano v. Department of Transportation, 200 U.S. 321 (2025).md",us.scotus.2025.feliciano.200us321,Feliciano v. Department of Transportation,200 U.S. 321,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Food and Drug Administration et al. v. R. J. Reynolds Vapor Co. et al, 200 U.S. 321 (2025) [us.scotus.2025.food_and_drug_administration_et_.200us321].md","2025/Food and Drug Administration et al. v. R. J. Reynolds Vapor Co. et al, 200 U.S. 321 (2025).md",us.scotus.2025.food_and_drug_administration_et_.200us321,Food and Drug Administration et al. v. R. J. Reynolds Vapor Co. et al,200 U.S. 321,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Food and Drug Administration v. Wages and White Lion Investments, L. L. C., Dba Triton Distribution, et al, 200 U.S. 321 (2025) [us.scotus.2025.food_and_drug_administration.200us321].md","2025/Food and Drug Administration v. Wages and White Lion Investments, L. L. C., Dba Triton Distribution, et al, 200 U.S. 321 (2025).md",us.scotus.2025.food_and_drug_administration.200us321,"Food and Drug Administration v. Wages and White Lion Investments, L. L. C., Dba Triton Distribution, et al",200 U.S. 321,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Free Speech Coalition, Inc., et al. v. Paxton, Attorney General of Texas, 200 U.S. 321 (2025).md","2025/Free Speech Coalition, Inc., et al. v. Paxton, Attorney General of Texas, 200 U.S. 321 (2025).md",us.scotus.2025.free_speech_coalition_inc_et_al.200us321,"Free Speech Coalition, Inc., et al. v. Paxton, Attorney General of Texas",200 U.S. 321,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Glossip v. Oklahoma, 200 U.S. 321 (2025).md","2025/Glossip v. Oklahoma, 200 U.S. 321 (2025).md",us.scotus.2025.glossip.200us321,Glossip v. Oklahoma,200 U.S. 321,2025,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Gutierrez v. Saenz et al, 200 U.S. 321 (2025) [us.scotus.2025.gutierrez.200us321].md","2025/Gutierrez v. Saenz et al, 200 U.S. 321 (2025).md",us.scotus.2025.gutierrez.200us321,Gutierrez v. Saenz et al,200 U.S. 321,2025,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2025/Hewitt v. United States, 200 U.S. 321 (2025).md","2025/Hewitt v. United States, 200 U.S. 321 (2025).md",us.scotus.2025.hewitt.200us321,Hewitt v. United States,200 U.S. 321,2025,False
